sample_id,CTHRC1,FHL2,LDHA,P4HA1,SERPINH1,ABCA8,CA19-9,MUC16,EGFR,KRAS,TP53,SMAD4,CDH1,VIM,FN1,COL1A1,MMP9,VEGFA,HIF1A,PCNA,PROT_04773,PROT_05214,PROT_03119,PROT_00197,PROT_04607,PROT_01737,PROT_03296,PROT_00378,PROT_00461,PROT_07044,PROT_01869,PROT_06788,PROT_07859,PROT_00526,PROT_06669,PROT_06014,PROT_01764,PROT_02052,PROT_00415,PROT_08274,PROT_06218,PROT_04917,PROT_03172,PROT_04664,PROT_00089,PROT_08324,PROT_03333,PROT_02241,PROT_06178,PROT_03962,PROT_01026,PROT_00852,PROT_01860,PROT_01539,PROT_02509,PROT_02232,PROT_01974,PROT_01865,PROT_00438,PROT_05464,PROT_02946,PROT_02858,PROT_06775,PROT_08070,PROT_08027,PROT_07544,PROT_05034,PROT_01770,PROT_05756,PROT_07288,PROT_07447,PROT_08674,PROT_08056,PROT_00467,PROT_07658,PROT_03967,PROT_05348,PROT_07083,PROT_03367,PROT_02249,PROT_03304,PROT_07306,PROT_02385,PROT_07042,PROT_03836,PROT_08532,PROT_04154,PROT_02307,PROT_04273,PROT_05799,PROT_06738,PROT_02212,PROT_06990,PROT_00463,PROT_04713,PROT_02465,PROT_05805,PROT_08476,PROT_02640,PROT_02625,PROT_06450,PROT_08494,PROT_07376,PROT_04121,PROT_02124,PROT_06241,PROT_07326,PROT_00823,PROT_07072,PROT_02703,PROT_03440,PROT_06215,PROT_02069,PROT_06768,PROT_06356,PROT_07335,PROT_00256,PROT_01863,PROT_08472,PROT_01549,PROT_00863,PROT_01208,PROT_04629,PROT_05155,PROT_01227,PROT_05195,PROT_08392,PROT_06136,PROT_02339,PROT_06722,PROT_03177,PROT_05353,PROT_01920,PROT_08768,PROT_01065,PROT_04836,PROT_07741,PROT_06484,PROT_08333,PROT_05988,PROT_04918,PROT_04754,PROT_00070,PROT_07630,PROT_02404,PROT_08103,PROT_05981,PROT_00877,PROT_07972,PROT_06471,PROT_07574,PROT_04649,PROT_01864,PROT_06674,PROT_02363,PROT_05014,PROT_00432,PROT_07074,PROT_07835,PROT_02548,PROT_08575,PROT_01933,PROT_07624,PROT_02965,PROT_03197,PROT_04871,PROT_02068,PROT_07565,PROT_00766,PROT_02642,PROT_04437,PROT_01133,PROT_03889,PROT_00401,PROT_05641,PROT_05102,PROT_00319,PROT_07575,PROT_04046,PROT_02177,PROT_01704,PROT_02784,PROT_01010,PROT_01356,PROT_02295,PROT_03645,PROT_04968,PROT_08369,PROT_01351,PROT_05477,PROT_03317,PROT_02046,PROT_01870,PROT_07263,PROT_01210,PROT_02978,PROT_06407,PROT_02335,PROT_00501,PROT_06791,PROT_04876,PROT_05060,PROT_06082,PROT_05552,PROT_07450,PROT_02767,PROT_01211,PROT_00588,PROT_07444,PROT_03283,PROT_05702,PROT_01004,PROT_08776,PROT_07754,PROT_02265,PROT_02597,PROT_05274,PROT_08732,PROT_06560,PROT_07724
S0463,24.310938,24.670876,20.47445,21.209124,22.549109,16.659666,24.986094,22.205479,21.718845,20.960411,20.28179,15.3888,19.435947,22.696983,24.337574,18.675016,20.399302,23.741442,22.799728,21.358322,16.609776,19.627588,19.792482,22.156342,15.45608,18.164865,19.703426,19.955498,20.376886,18.137438,21.833958,20.77396,24.652172,20.391798,19.369555,14.267819,20.259703,20.244234,19.232433,18.945436,19.072912,20.552834,17.689928,18.745417,18.759903,22.219648,21.05899,21.162308,18.303806,17.184137,19.278702,18.484858,16.928661,19.533186,20.531773,21.56388,20.474363,19.963266,23.7769,20.627338,22.892447,19.354902,18.873465,22.397478,16.53725,20.696753,17.526627,20.162376,18.305525,16.822668,21.901142,21.991625,19.417492,22.062107,15.257607,16.785881,20.19138,20.139767,21.661541,19.952324,19.540535,19.971432,19.660086,18.174286,19.453047,20.89326,18.607302,23.503157,18.59288,21.645447,23.223122,19.69407,19.260035,20.759438,21.18596,18.489555,19.619421,19.986685,16.500908,18.364117,24.0536,16.048134,20.986275,18.046238,19.324892,17.88077,20.564192,18.387299,19.632036,15.268804,21.119352,21.431831,18.126379,19.24257,17.954237,18.671785,21.966276,18.782726,19.595627,20.12693,23.252802,21.193958,22.461721,18.676247,20.083878,20.81417,17.95079,19.73062,17.64913,19.923864,22.282562,17.556707,17.47147,21.256123,21.300043,17.743551,18.959785,21.968613,21.85387,15.531895,21.445154,19.500175,20.786095,18.004648,21.47151,19.020031,20.121237,20.036793,19.54919,19.008253,19.246199,21.240318,22.866499,17.477957,21.16989,17.865135,16.61799,17.399374,19.6025,19.294827,20.475714,16.952919,17.007679,21.304998,20.808575,17.762009,17.759634,18.051546,21.126377,21.403648,17.745361,16.949102,21.229506,16.959728,19.86655,21.31487,18.904024,17.789215,22.47431,18.793888,20.562622,20.962973,19.920097,21.13031,19.252735,21.216228,19.051971,20.810253,19.478,20.431032,14.238261,21.378868,21.06463,20.925222,21.947323,19.060068,19.869987,19.927261,20.219769,20.47882,18.1439,19.114458,22.722244,17.857838,19.172165,17.587217,19.47398,16.216204,20.767351,18.8645,19.559536,22.75171,18.163324,20.541704,24.849838,22.767384,21.547867,21.592747,14.847562,22.928823
S0464,22.744196,22.261375,22.226885,23.744062,20.899738,18.102585,16.963469,22.04574,20.678762,20.10239,23.45425,16.797857,18.651375,19.959661,25.199244,21.202007,21.746595,24.147194,22.745888,17.390795,18.09882,20.1755,21.499361,24.1383,22.736383,20.893364,21.910877,18.575346,18.367067,19.128683,20.551441,22.702908,15.585834,19.04162,20.14587,21.44123,22.049265,19.510561,17.074121,24.375643,20.864775,17.634405,18.837315,17.133463,21.598148,17.395645,18.433084,19.126524,21.308125,21.755596,19.406382,24.365622,20.468508,23.497753,20.598795,22.548643,20.30975,19.845959,18.062653,17.851461,22.779833,17.94528,22.079813,21.388422,20.444805,22.851875,20.522354,21.228222,17.080254,17.07462,23.021366,18.04326,18.616766,20.10226,16.50986,20.74274,20.807302,21.702236,20.652859,20.097483,19.614155,16.280725,19.20834,18.152653,16.392517,19.886387,21.32407,22.051363,20.34532,18.260485,22.16202,18.738111,19.141478,21.586401,18.61525,18.65228,20.02731,19.438679,19.202576,18.67244,21.202429,22.877909,18.218733,16.302334,16.552643,20.986042,20.143658,19.267641,18.872528,21.81243,19.787886,20.687557,20.5761,19.881477,17.457893,16.34889,21.895353,20.13651,21.884357,20.254251,21.029152,19.483994,22.201727,15.149251,19.06343,18.701845,19.798338,22.237755,16.908031,23.183252,24.50969,17.59292,18.644205,22.093666,20.052193,18.38917,18.391247,18.504103,21.3494,18.819717,19.124365,20.174755,18.432625,20.02863,15.7077265,20.502338,22.817049,17.406565,22.578642,20.018585,20.129845,20.649426,17.735119,20.27142,22.883678,20.828697,19.777891,22.049763,19.406649,21.120762,18.344131,19.043226,21.607458,20.148062,18.547276,21.523403,21.043032,19.584524,16.629251,18.2641,18.864164,18.5634,20.667675,20.007767,19.586084,18.835514,18.924177,18.65806,16.456388,24.385822,18.652834,22.18946,18.355453,19.867952,18.89599,23.425884,21.271608,20.071089,21.864462,22.683466,18.32533,17.883438,18.26775,23.063265,20.811247,22.768723,22.915884,17.891905,18.23285,16.388168,18.116352,19.804605,16.813847,20.577402,17.846521,17.749985,20.156212,16.26101,19.285465,22.835794,20.56871,20.0627,21.885775,23.855885,19.718647,18.277256,21.770847,24.340681,19.974524,22.114939
S0465,23.77958,24.88707,22.004436,24.581093,22.801989,19.21051,23.446995,20.431885,24.36196,26.201733,22.759241,18.27747,16.637108,20.223137,25.52492,17.987562,23.336239,18.203074,23.034248,26.816954,19.7998,17.295221,23.496143,17.720364,20.824818,20.607212,16.492764,22.483662,18.655945,20.12957,19.921494,19.087736,22.95149,19.766527,19.837334,21.583462,16.589434,16.212627,23.342628,19.459595,24.880316,25.173586,19.473486,19.553728,20.583149,16.839912,18.494766,20.897505,21.259554,18.463327,21.316504,20.26475,24.848616,24.554821,19.491953,20.918747,22.430702,23.650692,20.46116,21.807497,20.029709,21.865444,17.289806,20.622374,20.342745,21.206104,21.94046,20.991385,17.176682,21.471481,20.021542,20.628103,19.525328,21.818153,19.94692,18.36852,21.437645,17.750654,18.423388,18.148096,14.917688,21.199278,16.404919,20.004913,18.912497,17.994926,20.275991,19.176018,17.710983,22.483446,20.449654,18.318419,19.63313,23.719538,19.6874,17.951204,12.552757,17.482027,21.251934,20.13336,20.9849,23.330664,18.42027,17.271538,22.327982,21.610308,19.050375,19.702612,19.727213,19.49712,17.007652,22.341887,17.401535,18.882507,20.275864,19.294361,21.378677,18.725016,18.824022,20.644041,18.33181,19.98209,18.89256,21.735638,18.118267,18.711622,19.162275,19.940056,24.072899,22.140789,20.786848,19.847641,16.640705,19.829578,19.415695,20.175152,18.694384,16.163782,19.910563,17.672884,18.147547,18.058107,19.237595,21.587545,20.636976,19.013609,20.67435,17.205505,21.982885,20.010584,21.067722,27.384783,19.404465,20.485268,19.3673,17.914042,20.83406,18.334108,22.522127,19.327269,20.753685,21.055527,21.325169,22.849367,17.333714,18.973974,20.675842,19.431824,22.14907,21.907612,19.378271,19.670036,19.435635,20.901766,18.52115,21.33219,21.678698,20.254343,19.97573,20.160378,18.704857,20.344414,17.343794,16.83112,17.365889,20.548079,21.348242,18.329092,22.533733,19.909294,18.614437,21.133438,18.788633,19.832624,19.781696,21.207506,16.22,25.20364,23.612427,22.97388,17.823668,16.873362,22.20818,19.329853,22.383884,23.594378,20.672577,18.275282,20.294775,21.224615,19.891083,25.575691,22.09724,23.653334,21.726694,21.770512,18.191505,20.903835,22.367413,18.747143
S0466,20.767105,23.875256,21.866758,22.377733,21.08925,16.437778,22.574532,23.34665,24.407875,22.733541,15.745288,19.076551,21.160997,16.92506,25.011019,23.689714,25.984673,23.506514,25.0999,22.480633,17.371027,19.064901,16.52781,19.173538,20.526123,21.866385,19.699171,18.349762,19.253687,18.770773,21.67934,18.176102,21.194078,22.352219,20.532373,17.451834,20.82342,18.759043,22.005835,20.120003,22.685265,18.62978,13.748272,20.017204,20.192001,21.67153,19.412157,18.70284,17.046288,17.250399,22.07294,17.444414,19.271881,17.96081,20.693974,16.330004,24.209555,24.18007,20.467731,19.489912,20.307495,22.427475,18.351187,18.41346,18.376856,17.4107,20.340633,22.442492,19.248604,18.814026,18.340998,17.67642,19.466858,19.747442,17.188328,17.969553,18.969177,16.02729,18.648645,20.833345,23.576687,19.975,21.978014,21.845854,18.4638,22.50865,23.289581,17.123423,18.482048,19.902697,15.560153,21.740963,20.799778,21.414991,20.183956,22.46655,19.301817,19.22694,22.95529,19.41452,21.236681,18.115362,18.642744,19.640972,19.892044,16.881191,17.09232,17.174011,18.197073,19.53112,21.228458,16.036726,18.516396,21.196209,17.807083,21.576029,18.530687,19.217266,20.218899,17.324144,20.679033,22.258707,23.033482,19.334345,22.121092,19.299,19.126398,18.5633,20.951214,18.76401,21.310745,17.31249,18.638414,24.444315,23.669254,20.21864,26.55687,17.732426,19.741943,22.132511,20.150234,19.922457,20.500498,22.215118,18.64672,19.782543,23.061682,17.304483,21.76918,20.347853,20.412722,19.523813,16.350832,19.406855,22.256504,15.621057,23.269222,19.857647,19.129986,20.527306,21.864723,18.305983,17.408928,20.127617,19.061207,18.151329,22.482878,21.484022,19.991846,20.070223,18.472044,21.358917,21.422865,16.348316,22.55085,21.361277,21.647877,21.040407,17.926857,22.856913,18.675951,19.973732,18.983604,23.288395,20.77645,19.140793,21.389845,18.89337,19.203428,22.994505,20.39232,17.99659,18.389145,18.82032,19.823143,21.8218,23.188194,18.029697,22.048279,21.54077,20.904312,18.206905,19.60293,21.944857,19.988928,18.805418,21.102879,19.916002,22.158066,24.741957,17.058064,18.98412,24.390953,19.7642,22.392838,18.180397,20.172848,18.35962,21.609108,21.683561
S0467,23.868334,18.871826,21.050625,25.753231,22.592993,17.907059,21.729692,22.139725,22.22221,22.608995,25.408514,14.338403,15.963229,16.842075,27.210947,23.572224,25.081339,18.86289,22.667053,26.064663,20.517735,16.72145,19.259558,20.08065,21.733948,18.573446,19.20682,22.486324,20.797373,18.513618,18.436388,15.66658,18.473753,19.685596,18.258335,20.656078,23.414652,19.338661,20.697992,15.3790045,23.854954,18.44378,14.454629,20.123331,19.55071,20.3675,13.181112,18.239874,20.694794,21.240343,18.322721,19.115347,18.987358,22.831858,18.898432,18.875515,19.93211,25.082058,20.543016,22.502623,18.661352,22.17246,19.977459,19.341894,19.303093,20.402897,20.50103,19.925175,22.870062,20.95156,21.765646,22.666956,22.464699,18.449871,16.213478,20.586245,16.369427,18.54036,18.207125,19.319958,20.902443,20.7655,21.986897,19.242022,19.250708,18.77199,19.209242,20.071667,22.218761,18.080633,20.323841,22.342012,18.539095,25.940702,19.822472,19.687618,17.920841,20.056791,18.704365,20.987837,22.083359,17.261564,20.028215,18.931564,20.354446,21.935041,19.924345,18.134144,19.49099,18.90267,18.45715,18.344896,22.989891,20.49284,19.809772,23.281588,20.662971,15.550335,16.647753,18.805027,20.993343,16.72747,19.761068,15.537523,23.282663,19.3531,17.38461,20.106346,19.174786,18.227867,20.756887,18.82068,22.89547,20.233362,19.190088,21.15936,17.153437,17.380123,22.91344,19.562782,14.101174,20.036398,14.617905,21.656395,18.12093,18.605988,19.336477,19.100237,23.090448,18.248404,18.72233,18.132097,17.871862,18.684057,19.91316,18.299664,16.971153,19.294853,23.353537,22.802454,19.840246,19.48483,21.25719,17.962605,17.531725,19.55369,20.68521,20.774956,19.555058,23.22412,20.445446,20.447617,22.878922,17.710962,24.808578,20.688759,21.089134,15.809485,22.685507,22.861605,19.403801,19.76198,19.429153,20.686666,22.139685,19.516916,18.208652,15.50856,20.299261,19.99316,21.869812,22.988724,18.225744,22.918024,17.787815,17.630833,23.426882,22.543036,22.978859,23.383335,20.220068,19.821367,21.202372,25.302292,19.781244,19.844002,18.864645,19.802896,21.767803,20.535952,18.669088,20.552105,19.593866,18.875195,20.478107,18.685047,20.419392,22.095024,20.827173,21.159037
S0468,24.77626,21.472855,23.148195,18.092442,24.221996,14.821708,21.039888,19.600145,23.714325,25.529444,21.055721,16.740475,16.215933,21.88451,21.432486,23.284233,20.428415,24.070469,25.807892,19.614634,19.250973,21.172987,19.587423,20.566902,20.518082,19.81764,16.192144,19.582323,17.0902,23.28168,18.388151,18.29367,20.794533,16.860826,15.534069,18.397324,20.231333,18.481909,21.413692,24.964994,18.297575,16.397417,18.879726,21.56318,22.177572,20.51628,22.512503,18.479218,17.369522,20.338005,18.33743,18.892853,22.22893,20.430424,20.177067,16.354342,20.189373,20.147573,21.37205,22.134974,23.395264,18.436918,20.061922,21.319925,17.66871,20.121307,15.527212,19.07025,20.258438,23.745806,19.937199,19.988403,16.454773,16.860231,18.32987,18.760431,21.498646,20.29496,21.934574,18.676338,19.55788,19.411716,19.013147,16.983223,20.817934,20.719196,20.687391,20.726908,16.756046,21.184103,20.089342,21.925219,19.234577,20.558279,21.034904,17.163015,22.46798,23.2172,18.248503,19.724216,17.457972,18.886658,20.440744,19.344494,18.480639,19.16543,20.099716,20.77326,23.91209,19.825409,20.006227,18.975723,21.673042,22.525946,20.426609,26.665537,24.85512,22.275442,23.069305,22.427677,20.435652,22.669357,18.251959,21.68411,18.209415,24.26651,20.066463,22.57163,15.868239,20.97462,16.427692,17.863543,18.366312,16.963888,21.200314,21.553297,19.70143,18.806143,21.452017,24.065966,21.09491,20.473198,24.095043,20.650953,16.909355,18.260822,18.672737,17.808474,20.894789,22.520561,20.00186,17.489748,19.882362,19.727823,19.088623,20.93491,23.04866,17.395342,21.530544,21.240091,22.000553,17.96638,18.352001,22.080425,18.949451,20.740894,20.512743,22.40487,25.650518,21.391958,17.606989,18.075132,21.521837,15.067151,21.421953,18.826277,21.181257,22.671185,25.101105,20.387297,21.08389,18.446898,20.00463,19.675272,22.361403,19.66181,21.21345,17.755245,20.501846,20.082764,17.19512,17.25312,19.83674,18.991455,22.411057,16.035599,22.711716,20.819551,21.218866,25.37939,18.802834,16.147518,20.98692,21.429152,19.023726,16.594677,21.197899,22.406952,19.219248,22.294792,20.832392,19.465189,23.865597,20.859028,22.171913,22.36689,19.199453,21.174318,21.097603,20.120136
S0469,21.62528,22.023182,23.190372,21.976255,18.16787,19.844402,21.231321,19.808338,20.309263,21.332216,19.113853,17.621729,15.350406,21.96634,23.051487,19.256027,21.660769,23.169386,21.417961,19.83092,18.808975,17.211864,17.73187,18.367609,21.724741,17.451025,17.513704,19.943516,23.520876,15.601819,19.271147,19.879627,21.157679,16.550022,21.345652,20.486425,18.49048,19.150415,23.57755,22.515356,19.958694,17.592506,19.735645,16.043951,19.464956,20.644575,17.663506,21.774996,16.007126,20.140638,19.164026,25.446716,18.398853,18.160143,20.698456,18.231415,19.749857,20.255821,16.854853,21.738422,19.755806,21.201626,16.453182,21.939026,16.887766,17.076307,22.777573,18.899273,20.009018,19.526152,22.496868,16.531233,20.666288,19.777937,20.694292,22.694899,20.76137,19.549652,22.298294,19.074852,19.405079,20.487879,21.618868,20.889378,23.465023,20.903482,18.712383,20.355015,19.325487,18.763351,17.926407,17.443811,19.74569,19.012093,16.365736,18.663784,20.525414,20.571272,19.50619,20.35086,21.657692,22.71423,23.306698,16.650173,22.529188,20.657986,22.25713,16.561928,18.23371,20.046564,19.05501,14.534942,16.304272,23.095451,22.629698,17.80046,20.17218,18.835957,20.91699,19.68894,20.053406,16.959007,22.64845,17.317915,18.49595,18.616854,20.156693,19.25062,14.743,23.453766,21.343643,18.178625,19.983774,20.82882,21.091417,18.06145,20.61817,20.053865,18.396662,20.525043,18.13394,18.013569,19.824306,19.12241,21.50972,19.813196,20.21539,18.000164,21.422495,20.672989,19.548923,21.314322,20.14681,17.394447,18.669563,22.296854,18.011427,20.392885,24.542068,17.945997,22.04659,23.359901,20.027088,23.605364,16.96886,17.665768,17.149643,22.658173,19.948904,19.554201,17.465366,18.449598,21.438307,18.714039,19.948599,20.485403,15.663397,21.16352,23.417362,19.409763,19.242867,17.085064,17.045305,18.070076,21.20431,18.909203,20.72659,20.206877,18.789612,24.653263,20.038033,21.03378,21.753267,19.698353,18.328695,15.8081,23.319883,18.93425,23.614796,18.479736,21.191055,17.713663,21.810057,20.150583,25.252144,21.754978,24.874763,20.651005,17.314484,21.577791,19.988201,22.510662,15.739497,21.422709,23.001755,19.846863,19.649315,21.935062,17.781345,22.423113
S0470,23.079668,22.196747,22.042356,22.057293,20.726068,20.927929,22.972902,23.940165,24.899082,17.757809,19.736963,20.90535,16.296368,20.196095,25.948206,21.797665,20.45316,22.617716,22.825798,20.484056,23.035545,19.443537,21.924036,22.238003,16.269875,19.836056,18.54352,18.796436,19.304895,19.573654,20.563482,19.234999,15.996518,18.437206,16.043282,18.136528,20.66043,17.196878,22.810152,22.118942,18.419086,19.527885,20.26902,17.88856,19.482765,19.57548,17.532024,21.254553,21.474426,23.479733,21.197111,19.257023,21.254917,19.27685,17.146196,22.420738,22.947716,20.142544,18.614828,20.129978,21.560617,20.300003,20.958855,21.63056,19.284369,16.50522,18.117453,19.250942,20.009855,17.74497,24.671621,18.871412,22.266945,23.871351,18.3073,17.009912,19.723166,23.507933,21.588797,18.718607,23.090157,17.86973,20.931377,17.913538,20.419214,18.177109,22.253778,20.8503,19.546192,17.138275,20.173412,20.403206,19.679302,22.25322,19.441101,18.658863,21.405577,23.291353,18.954885,23.292671,19.903864,20.805717,17.236303,20.857754,19.638498,16.39305,21.93388,19.808517,19.48207,23.906181,18.886303,21.186586,21.07298,19.652699,22.491045,19.089312,18.985483,23.525957,17.578257,16.979681,22.905163,20.826092,20.043797,19.898108,22.594309,17.803856,19.200914,17.961252,21.690111,20.5248,20.976112,18.310015,24.09241,23.104303,22.86974,18.700972,22.540564,19.904356,19.174923,15.231323,22.809464,17.348686,19.596128,17.248537,18.75863,18.65082,21.49529,18.790375,21.678816,21.13254,23.60176,20.198301,17.660189,20.588753,20.652517,23.364244,24.47084,19.90581,18.886278,19.22159,19.88939,17.730766,19.685316,16.910515,18.15529,20.078413,18.141064,22.465052,15.884832,19.70755,18.874514,19.89462,21.61358,19.41108,19.717264,16.455788,17.929113,19.417957,20.189045,20.257858,17.700438,21.436998,15.278924,20.294315,21.28728,19.415482,20.206919,20.587809,21.46422,20.193178,18.8055,20.180325,18.809889,19.639786,18.244425,21.554083,21.610022,18.2294,15.287964,16.833683,17.64846,21.8534,19.594309,23.886848,20.909184,19.684502,20.604488,19.478336,18.786087,18.698664,22.725025,21.186493,20.099907,19.334215,22.58564,25.030853,20.998356,19.888025,15.852922,19.548725
S0471,22.759895,18.674992,22.775835,25.144045,21.62531,18.035906,17.324932,22.053207,22.781544,21.147142,22.69128,16.249552,16.783844,21.876081,22.675829,18.595942,21.410505,22.334658,24.56979,21.767282,17.46677,19.766478,20.013472,23.633804,20.281693,19.485912,23.015038,17.151243,21.507038,17.933428,19.670479,18.966948,22.556673,19.56109,17.688354,16.27625,20.366182,21.197273,18.101715,19.518784,20.224691,18.076145,17.013634,20.287735,20.906244,23.965546,19.362858,15.927516,22.411108,22.42323,23.310972,18.686272,18.487625,19.448076,22.965048,21.538858,22.70808,24.373045,18.495146,22.841778,19.52108,17.951258,17.609415,20.87593,24.793846,21.38888,20.180384,16.748343,19.53294,22.024742,20.420622,16.61606,18.09532,25.012861,19.995066,22.049236,20.998438,21.288336,17.621134,19.576683,21.708897,20.532154,17.492464,20.510231,18.529602,21.383375,21.133608,18.788666,19.177174,20.497847,20.127108,19.621996,21.98656,23.407396,19.904198,20.960472,19.309006,20.690845,22.933455,19.483593,21.966627,22.20819,21.270544,16.91557,18.988237,18.929691,19.658325,17.920015,22.111029,22.509142,21.166285,17.024675,21.059982,23.52653,20.543892,19.882029,20.53106,20.097404,17.30888,19.424582,17.720953,19.53097,18.328398,18.958372,21.927198,19.695791,19.808598,17.393446,20.409075,22.436659,21.329256,17.619276,19.8261,21.758339,20.28669,17.34018,18.99549,18.749819,22.716442,19.760586,17.92464,20.312788,21.213778,23.14842,21.489498,20.441397,22.183376,20.67673,21.83693,21.203142,19.358452,17.799128,21.204433,19.09024,19.426954,17.930342,19.427351,17.260195,20.120195,21.090237,14.853889,18.862568,24.923979,17.9147,18.16968,16.679247,19.661827,21.1124,20.969687,21.245152,20.116188,20.18511,18.352583,20.724634,21.234192,18.31274,18.274984,22.682123,16.430956,19.28714,19.728191,18.356647,17.932877,20.212473,21.066322,17.472958,19.890835,20.759789,22.595186,20.80676,18.637077,22.69585,19.230736,23.198584,21.508024,21.692163,19.830696,19.011944,19.689335,19.763575,18.30395,19.912477,24.916838,21.983694,19.5527,19.608213,18.732578,17.865328,17.11167,17.979559,16.705112,19.297966,18.521355,22.27932,21.554148,18.108768,15.150223,16.511852,20.56006,23.688553
S0472,22.625862,17.405579,24.934652,21.197681,21.409437,17.925371,20.835968,19.536623,19.75798,22.274456,17.837774,21.324667,17.868225,24.374844,21.304869,21.773066,24.712717,22.524778,19.52517,21.53159,15.757638,17.915108,22.202303,27.195658,18.166725,19.531399,19.036293,21.182587,19.977987,19.63214,20.275984,20.400066,18.303246,20.5181,21.772532,18.69651,24.476377,18.044708,23.985292,23.876297,17.02723,17.44472,20.663774,22.623547,19.554787,18.763237,20.256311,22.05408,21.742023,17.12341,22.362345,23.887815,20.154434,21.772509,21.64927,17.755215,23.521965,21.810257,22.507647,20.756844,20.120317,22.625513,19.48599,18.389322,18.569258,19.227274,18.19331,18.929901,22.758797,18.510794,21.905962,18.839207,20.36244,18.115084,21.042473,20.269169,20.060396,18.842009,22.937517,18.436245,18.122059,24.461544,17.705519,22.435123,20.44294,20.03079,19.914185,17.824684,16.370687,17.49216,20.771399,21.861988,19.862915,22.109972,20.83428,16.75796,18.344664,18.556957,21.91078,22.113846,17.652782,20.462103,18.856794,19.288086,23.065216,20.519005,14.613033,15.426139,16.179535,19.536585,19.334398,17.924494,19.117075,17.104216,14.710176,25.987202,18.204084,22.385023,20.141247,23.231077,14.633658,24.060795,18.96872,17.920197,22.567505,21.75523,18.984573,18.883665,18.861954,18.725664,18.156431,20.646952,18.43652,18.802155,22.51247,19.976934,16.597467,21.857481,24.45141,18.815792,20.41745,16.556997,19.091717,15.997567,18.556639,18.184523,22.470444,23.516533,21.023272,18.05003,18.908485,19.260876,19.820475,20.101416,18.943144,20.736172,20.925024,21.226118,19.244793,18.254652,19.77284,21.26297,18.516216,20.861664,17.106903,17.826643,17.681498,19.316969,17.183422,21.221617,19.659414,19.080334,19.74648,17.30167,21.08552,18.690643,23.028866,22.995872,19.878033,23.090794,16.679531,19.083494,20.368479,19.529558,16.78912,21.447899,18.348703,19.786524,19.225258,20.106606,20.612408,22.540585,22.099306,19.30008,21.26006,17.766375,16.652918,22.328894,19.913858,21.061111,19.126772,22.499432,18.646627,19.201345,19.63793,18.021513,23.948689,20.387276,22.911682,17.910917,18.990248,23.264505,15.955286,20.760593,23.406158,21.691853,16.271526,21.842228,20.300953,21.032267
