record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cell_line,cargo_type,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,IL_mol_pct,size_nm,PDI,zeta_mV,encap_eff_pct,N_P_ratio,Frac_sp3C,MW_Da,logP,HBD,HBA,pKa,TPSA,RotBonds,AromaticRings,efficacy_binary,efficacy_class,transfection_prob
LNPDB_08539,Rosenblum2020,cKK-E12,DSPE,DSPE-PEG2000,MCF7,mRNA,43.88,11.83,2.41,41.89,92.3,0.126,5.2,92.4,5.8,0.772,716.3,9.93,0,7,5.25,53.0,16,1,0,Low,0.4699
LNPDB_08540,Billingsley2020,C12-200,DSPC,DSPE-PEG2000,HepG2,mRNA,38.08,4.85,3.67,53.4,76.3,0.4,-3.8,78.1,4.92,0.481,669.1,9.0,3,2,6.41,77.2,8,1,0,Very Low,0.1538
LNPDB_08541,Maier2013,FTT5,DOPE,DSPE-PEG2000,MCF7,mRNA,31.83,10.52,1.93,55.72,114.7,0.059,-4.7,91.6,8.03,0.642,530.2,8.42,0,6,7.3,63.9,19,2,0,Low,0.4897
LNPDB_08542,Moderna2021,DOTAP,DSPC,DSPE-PEG2000,HeLa,mRNA,35.9,9.53,3.05,51.52,76.8,0.147,13.1,82.4,8.68,0.583,692.3,7.91,1,6,4.94,33.9,7,1,0,Low,0.328
LNPDB_08543,Billingsley2020,DODAP,DSPE,DMG-PEG2000,HeLa,mRNA,39.95,9.51,1.88,48.66,71.2,0.326,-2.6,80.7,8.47,0.772,691.3,11.14,0,3,7.32,48.3,5,0,0,Low,0.4597
LNPDB_08544,BioNTech2021,cKK-E12,DOPC,DSPE-PEG2000,MCF7,mRNA,40.36,5.31,2.57,51.75,92.7,0.05,0.6,87.3,7.9,0.719,701.7,8.2,3,6,5.61,58.5,12,1,1,High,0.5437
LNPDB_08545,Sabnis2018,C12-200,DOPE,DSPE-PEG2000,NIH3T3,siRNA,51.56,6.74,4.16,37.54,181.1,0.244,-6.0,58.8,3.15,0.915,712.4,6.71,3,7,5.76,37.4,10,2,0,Very Low,0.0124
LNPDB_08546,Rosenblum2020,SM-102,DOPE,C14-PEG2000,HepG2,mRNA,40.49,9.8,3.93,45.78,123.0,0.092,-6.4,67.3,5.3,0.491,557.4,7.59,3,6,6.86,80.0,14,2,0,Very Low,0.2349
LNPDB_08547,Jayaraman2012,ALC-0315,DOPC,DMG-PEG2000,A549,mRNA,47.07,13.34,4.07,35.52,112.1,0.296,-17.5,71.2,2.09,0.865,818.8,8.44,3,2,7.9,61.7,16,2,0,Very Low,0.0689
LNPDB_08548,Sabnis2018,cKK-E12,DOPC,DMG-PEG2000,NIH3T3,pDNA,37.39,8.23,2.82,51.56,60.5,0.13,3.8,75.0,9.98,0.335,727.0,12.54,2,2,7.55,85.5,9,0,1,High,0.6013
LNPDB_08549,Patel2017,DOTAP,DOPE,C14-PEG2000,MCF7,siRNA,38.13,8.8,2.33,50.74,83.0,0.101,-0.0,84.0,3.28,0.671,618.0,8.71,2,5,7.96,63.9,12,2,0,Very Low,0.2282
LNPDB_08550,Fenton2016,SM-102,DOPC,DSPE-PEG2000,A549,saRNA,32.03,15.34,2.73,49.9,153.7,0.067,-6.0,90.6,4.17,0.488,642.0,5.6,1,7,6.18,60.5,6,1,0,Low,0.3688
LNPDB_08551,BioNTech2021,DLin-MC3-DMA,DSPC,DSPE-PEG2000,RAW264.7,siRNA,35.55,9.11,2.87,52.47,92.2,0.05,-1.2,95.0,12.09,0.762,608.4,8.72,1,7,7.42,53.9,5,0,1,High,0.7473
LNPDB_08552,Kauffman2015,DODAP,DSPE,C14-PEG2000,HepG2,siRNA,43.16,9.61,2.81,44.41,193.2,0.115,0.0,76.5,10.05,0.729,520.9,8.37,1,3,4.81,56.5,8,0,1,High,0.6463
LNPDB_08553,Patel2017,ALC-0315,DSPE,DMG-PEG2000,NIH3T3,mRNA,40.05,9.65,1.93,48.37,114.4,0.4,-15.6,93.8,12.75,0.548,689.4,8.46,1,6,6.88,60.3,8,1,1,Very High,0.826
LNPDB_08554,Maier2013,cKK-E12,DOPC,DSPE-PEG2000,RAW264.7,saRNA,45.66,5.96,1.9,46.48,95.6,0.117,-5.9,82.5,8.54,0.38,531.1,6.99,2,5,5.91,39.7,11,1,0,Low,0.3661
LNPDB_08555,Dahlman2017,cKK-E12,DSPC,C14-PEG2000,HepG2,mRNA,41.09,11.72,2.02,45.17,91.0,0.138,-16.7,88.1,5.8,0.7,564.2,5.0,1,3,7.21,74.1,8,1,1,Very High,0.8919
LNPDB_08556,Miao2020,MC3,DPPC,DMG-PEG2000,RAW264.7,mRNA,37.89,8.04,3.36,50.72,98.1,0.101,3.8,83.3,8.03,0.521,590.5,6.83,1,4,5.26,72.0,17,2,1,High,0.7215
LNPDB_08557,Rosenblum2020,DLin-MC3-DMA,DOPE,DMG-PEG2000,RAW264.7,mRNA,52.89,9.91,3.44,33.76,64.7,0.211,-3.5,91.4,2.1,0.67,562.5,10.43,3,5,5.48,65.5,5,1,0,Very Low,0.0811
LNPDB_08558,Patel2017,OF-02,DSPC,DSPE-PEG2000,HepG2,pDNA,39.44,11.33,5.0,44.23,133.9,0.119,-5.8,66.7,7.36,0.895,816.8,8.16,3,3,7.74,42.2,18,0,1,High,0.5307
LNPDB_08559,Moderna2021,L319,DSPC,DMG-PEG2000,A549,pDNA,46.98,15.83,2.84,34.35,114.2,0.111,10.8,96.3,5.87,0.615,726.2,8.51,0,6,6.09,79.8,5,0,0,Low,0.3869
LNPDB_08560,Patel2017,L319,DOPE,DMG-PEG2000,MCF7,mRNA,37.59,6.05,1.87,54.49,92.6,0.287,3.3,88.4,5.52,0.305,693.4,7.71,0,7,6.44,77.9,9,1,1,High,0.6636
LNPDB_08561,Moderna2021,C12-200,DOPE,C14-PEG2000,HeLa,mRNA,44.26,12.59,2.12,41.03,96.7,0.05,3.2,71.5,11.26,0.403,619.4,9.22,0,5,6.72,86.9,11,0,0,Low,0.4192
LNPDB_08562,Semple2010,FTT5,DOPE,C14-PEG2000,HUVEC,siRNA,45.57,12.61,2.37,39.45,127.5,0.081,1.4,70.2,8.04,0.685,675.1,9.63,3,3,7.38,53.2,9,1,0,Low,0.3656
LNPDB_08563,Miao2020,MC3,DOPC,DMG-PEG2000,NIH3T3,saRNA,41.25,8.09,3.7,46.96,183.8,0.325,-2.6,83.5,12.09,0.723,774.9,8.6,3,6,7.18,70.5,17,2,0,Very Low,0.0373
LNPDB_08564,Fenton2016,BAMEA-O16B,DSPC,DMG-PEG2000,Huh7,mRNA,25.87,11.8,3.09,59.24,158.3,0.097,-8.9,64.4,6.38,0.434,657.7,9.47,2,3,6.55,57.4,10,0,0,Very Low,0.2121
LNPDB_08565,Maier2013,Lipid9,DOPE,DSPE-PEG2000,HeLa,saRNA,40.11,14.93,1.42,43.54,105.7,0.174,-12.0,89.8,8.46,0.667,752.1,8.49,3,3,7.15,79.1,12,1,1,High,0.697
LNPDB_08566,Sabnis2018,ALC-0315,DPPC,DSPE-PEG2000,Huh7,siRNA,47.38,7.71,2.45,42.46,78.1,0.358,-12.2,80.5,8.86,0.594,594.6,7.94,0,5,6.32,35.5,5,2,0,Very Low,0.1546
LNPDB_08567,BioNTech2021,L319,DPPC,DSPE-PEG2000,HepG2,mRNA,43.16,10.72,1.32,44.79,63.1,0.085,-9.3,86.1,4.14,0.568,595.7,8.96,1,5,6.34,69.1,11,1,1,Very High,0.8791
LNPDB_08568,Kauffman2015,SM-102,DSPC,C14-PEG2000,HepG2,siRNA,42.68,11.21,2.97,43.14,103.7,0.4,-9.6,94.8,5.03,0.825,664.4,9.01,2,5,7.28,57.4,17,2,0,Low,0.4774
LNPDB_08569,Billingsley2020,FTT5,DOPE,C14-PEG2000,HUVEC,siRNA,29.67,11.6,1.93,56.8,79.1,0.345,-25.3,76.2,2.29,0.728,835.6,8.93,2,4,5.62,68.5,13,2,0,Very Low,0.1123
LNPDB_08570,Rosenblum2020,DLin-MC3-DMA,DOPC,DSPE-PEG2000,MCF7,mRNA,35.68,12.31,2.01,50.0,104.8,0.358,-2.4,87.0,3.6,0.876,634.6,8.52,1,6,5.28,64.4,11,1,0,Very Low,0.1236
LNPDB_08571,Billingsley2020,Lipid5,DSPE,DSPE-PEG2000,HUVEC,mRNA,42.47,10.5,1.0,46.04,109.1,0.4,-0.7,87.7,4.35,0.801,621.1,5.54,2,3,5.91,26.5,14,0,1,High,0.5129
LNPDB_08572,BioNTech2021,ALC-0315,DSPC,DMG-PEG2000,MCF7,siRNA,42.46,11.54,3.11,42.89,124.0,0.064,-2.2,85.0,7.34,0.483,596.7,10.89,3,7,6.99,49.3,19,2,1,Very High,0.8138
LNPDB_08573,Patel2017,Lipid5,DPPC,DSPE-PEG2000,NIH3T3,mRNA,47.29,7.27,3.47,41.98,70.4,0.141,19.4,73.2,7.49,0.537,596.4,9.89,0,5,7.55,33.2,13,0,0,Very Low,0.07
LNPDB_08574,Kauffman2015,cKK-E12,DSPC,C14-PEG2000,Huh7,mRNA,39.13,10.49,1.95,48.43,76.6,0.111,-4.8,76.2,8.23,0.505,577.5,7.15,3,7,5.37,91.9,18,0,0,Low,0.4814
LNPDB_08575,Rosenblum2020,Lipid5,DOPE,DSPE-PEG2000,Huh7,siRNA,42.43,8.57,2.37,46.62,91.0,0.068,2.7,74.8,2.01,0.649,709.9,7.37,0,5,6.02,62.7,9,1,1,High,0.6441
LNPDB_08576,BioNTech2021,OF-02,DSPE,C14-PEG2000,Huh7,pDNA,40.1,6.31,2.12,51.47,108.1,0.296,1.5,62.2,6.98,0.452,591.0,7.52,3,2,5.94,63.2,6,1,0,Low,0.2651
LNPDB_08577,Patel2017,Lipid9,DPPC,DMG-PEG2000,NIH3T3,siRNA,34.08,8.47,2.33,55.12,106.2,0.267,-14.3,65.9,4.87,0.422,551.1,9.38,3,6,7.2,48.0,17,0,0,Very Low,0.2421
LNPDB_08578,Maier2013,DODAP,DSPE,C14-PEG2000,HepG2,mRNA,26.7,10.9,1.86,60.53,216.7,0.248,-3.1,86.1,6.97,0.721,654.5,10.21,1,6,5.61,59.5,10,2,0,Very Low,0.0632
LNPDB_08579,BioNTech2021,Lipid9,DPPC,DMG-PEG2000,HUVEC,mRNA,42.59,11.31,1.62,44.49,50.8,0.4,-6.8,88.4,9.23,0.728,595.1,10.84,3,5,4.74,80.4,5,0,0,Low,0.2545
LNPDB_08580,Sabnis2018,L319,DOPC,DSPE-PEG2000,Huh7,mRNA,41.04,6.19,3.59,49.17,139.5,0.05,3.1,89.4,4.65,0.532,593.5,8.75,1,4,6.53,32.9,17,2,0,Low,0.3459
LNPDB_08581,Kulkarni2021,DODAP,DOPE,C14-PEG2000,HeLa,pDNA,36.29,7.19,0.5,56.02,137.4,0.4,-6.5,87.7,5.54,0.631,653.1,5.83,3,6,6.12,29.7,11,2,0,Very Low,0.0788
LNPDB_08582,Hassett2019,OF-02,DOPE,DSPE-PEG2000,HUVEC,saRNA,30.28,12.17,2.9,54.64,76.0,0.338,-17.7,89.0,7.47,0.554,528.5,7.3,1,4,6.04,49.2,7,0,0,Very Low,0.1375
LNPDB_08583,Billingsley2020,SM-102,DPPC,DMG-PEG2000,HepG2,siRNA,43.78,11.52,2.73,41.97,86.8,0.168,-3.9,63.7,6.12,0.537,640.8,9.22,1,3,6.46,63.5,12,0,1,Very High,0.9083
LNPDB_08584,Jayaraman2012,DODAP,DOPE,DSPE-PEG2000,NIH3T3,pDNA,38.4,12.66,3.82,45.11,169.6,0.1,0.8,65.0,4.12,0.723,520.9,9.16,3,6,6.55,48.7,7,1,1,High,0.688
LNPDB_08585,Kauffman2015,FTT5,DOPE,C14-PEG2000,NIH3T3,siRNA,43.34,14.1,2.31,40.24,83.0,0.069,-11.8,84.7,12.14,0.714,601.6,9.04,3,3,5.83,79.7,18,2,1,Very High,0.8909
LNPDB_08586,Billingsley2020,L319,DPPC,C14-PEG2000,HUVEC,mRNA,51.18,11.61,2.2,35.0,83.4,0.072,-8.8,89.1,4.38,0.668,606.1,6.71,1,4,6.83,64.9,19,1,0,Low,0.3895
LNPDB_08587,Dahlman2017,Lipid9,DPPC,DSPE-PEG2000,A549,mRNA,27.77,8.96,1.9,61.37,103.7,0.205,-11.6,53.9,2.81,0.468,724.4,7.16,0,4,5.8,54.7,17,2,0,Very Low,0.0853
LNPDB_08588,Kauffman2015,FTT5,DPPC,DSPE-PEG2000,MCF7,saRNA,35.8,10.34,2.78,51.07,116.6,0.218,-12.8,68.1,10.18,0.743,682.6,8.12,0,3,6.5,40.3,11,1,1,Very High,0.7643
LNPDB_08589,Billingsley2020,DLin-MC3-DMA,DOPC,DMG-PEG2000,HUVEC,mRNA,38.74,14.98,1.93,44.34,134.9,0.219,-3.7,94.2,4.8,0.894,520.0,7.77,3,5,5.89,27.0,10,1,0,Low,0.3669
LNPDB_08590,Semple2010,cKK-E12,DOPE,C14-PEG2000,RAW264.7,mRNA,48.73,18.29,1.6,31.38,136.6,0.314,4.7,89.0,6.85,0.434,601.2,8.48,3,3,5.71,31.8,19,0,0,Very Low,0.1149
LNPDB_08591,Rosenblum2020,MC3,DOPC,DSPE-PEG2000,A549,mRNA,30.18,11.39,1.91,56.52,126.4,0.379,-8.5,92.0,5.13,0.375,717.7,8.39,2,7,6.68,42.3,15,2,0,Very Low,0.1161
LNPDB_08592,Jayaraman2012,BAMEA-O16B,DPPC,DSPE-PEG2000,HUVEC,saRNA,51.62,11.61,1.74,35.04,56.4,0.191,-5.8,72.4,4.69,0.669,613.7,9.0,3,6,5.85,73.1,6,0,0,Low,0.3763
LNPDB_08593,Billingsley2020,ALC-0315,DOPC,DMG-PEG2000,HepG2,mRNA,40.82,12.18,1.7,45.31,98.8,0.313,-7.2,70.6,7.65,0.468,655.7,9.46,3,7,7.44,73.7,8,2,0,Low,0.2516
LNPDB_08594,Jayaraman2012,OF-02,DOPE,C14-PEG2000,HeLa,mRNA,39.42,10.07,2.57,47.94,122.1,0.252,-3.3,75.9,3.93,0.886,566.5,8.86,1,2,6.46,86.6,12,2,1,Very High,0.8139
LNPDB_08595,Maier2013,DODAP,DOPE,DSPE-PEG2000,HeLa,saRNA,38.81,13.49,2.34,45.35,122.8,0.4,-8.3,50.0,5.45,0.448,477.1,5.82,0,4,5.94,23.5,16,1,0,Very Low,0.2027
LNPDB_08596,Kauffman2015,DLin-MC3-DMA,DPPC,DSPE-PEG2000,HepG2,pDNA,37.38,13.02,2.94,46.65,80.8,0.4,-14.7,85.9,5.56,0.59,643.2,8.13,3,2,5.57,59.1,9,1,0,Very Low,0.1865
LNPDB_08597,Sabnis2018,DOTAP,DSPC,DSPE-PEG2000,HeLa,mRNA,46.29,11.06,2.62,40.03,73.6,0.234,-3.4,81.2,4.81,0.661,603.1,5.56,3,6,5.94,65.8,6,1,1,High,0.5921
LNPDB_08598,Dahlman2017,DOTAP,DOPE,DMG-PEG2000,Huh7,mRNA,33.59,9.05,1.54,55.83,72.1,0.132,6.5,76.2,7.74,0.44,528.7,6.38,3,3,6.56,66.1,17,2,0,Very Low,0.2226
LNPDB_08599,Rosenblum2020,A2-Iso5-2DC18,DSPC,C14-PEG2000,HUVEC,mRNA,42.07,5.44,0.8,51.69,115.0,0.247,-11.3,88.1,5.87,0.47,691.5,9.07,3,5,5.99,44.7,17,2,1,Very High,0.8499
LNPDB_08600,Kauffman2015,SM-102,DPPC,DSPE-PEG2000,NIH3T3,pDNA,37.69,12.2,1.66,48.45,135.3,0.32,-11.1,67.7,10.44,0.91,648.1,6.69,2,5,7.73,62.7,16,0,0,Very Low,0.149
LNPDB_08601,Fenton2016,Lipid5,DOPC,DSPE-PEG2000,NIH3T3,pDNA,35.43,10.64,3.11,50.82,104.3,0.243,10.2,83.6,12.03,0.68,681.7,4.75,3,5,5.47,44.2,9,2,0,Very Low,0.2105
LNPDB_08602,Semple2010,C12-200,DSPC,C14-PEG2000,MCF7,mRNA,55.0,7.79,3.09,34.12,72.5,0.261,-14.5,75.3,4.98,0.413,589.7,7.26,2,6,6.19,66.4,11,0,0,Very Low,0.0083
LNPDB_08603,Moderna2021,SM-102,DOPE,C14-PEG2000,HepG2,pDNA,42.51,6.61,3.29,47.59,105.5,0.355,-4.6,86.2,5.01,0.568,585.8,7.42,0,7,5.77,47.5,11,2,0,Low,0.2637
LNPDB_08604,Dahlman2017,SM-102,DOPC,DSPE-PEG2000,MCF7,saRNA,43.68,11.98,3.17,41.17,75.2,0.338,-1.4,86.1,11.06,0.505,522.4,6.91,3,3,5.34,57.9,6,0,0,Very Low,0.1742
LNPDB_08605,BioNTech2021,L319,DSPC,DSPE-PEG2000,A549,mRNA,46.83,5.2,3.37,44.61,80.2,0.24,-9.4,92.8,5.99,0.601,757.6,8.47,0,5,5.35,52.3,8,2,0,Very Low,0.1009
LNPDB_08606,Billingsley2020,OF-02,DSPE,DSPE-PEG2000,Huh7,mRNA,31.47,10.9,2.83,54.8,89.5,0.369,-22.3,66.7,4.28,0.771,649.9,9.68,3,7,5.9,81.1,19,2,0,Low,0.2999
LNPDB_08607,Hassett2019,Lipid5,DSPE,DMG-PEG2000,A549,mRNA,50.51,12.53,3.94,33.01,78.7,0.363,-14.4,79.9,7.3,0.677,562.1,7.12,2,7,6.6,43.7,5,0,0,Very Low,0.0632
LNPDB_08608,Rosenblum2020,DODAP,DOPE,DSPE-PEG2000,HeLa,mRNA,25.15,11.72,2.75,60.37,71.2,0.05,-2.5,91.7,2.62,0.609,612.8,8.09,0,5,7.85,61.6,16,2,0,Very Low,0.1329
LNPDB_08609,Kulkarni2021,DOTAP,DSPC,DMG-PEG2000,HUVEC,mRNA,35.39,8.83,4.1,51.69,159.2,0.4,-8.9,88.6,6.79,0.758,597.2,7.15,3,2,5.49,36.8,16,2,0,Very Low,0.2158
LNPDB_08610,Dahlman2017,DODAP,DOPE,DSPE-PEG2000,RAW264.7,mRNA,37.25,6.25,2.0,54.5,56.8,0.28,13.3,87.3,3.39,0.555,630.8,6.56,0,6,7.99,26.6,5,1,0,Very Low,0.0742
LNPDB_08611,Kulkarni2021,SM-102,DOPC,DSPE-PEG2000,HeLa,pDNA,43.49,11.76,1.98,42.77,83.7,0.178,-1.0,66.3,6.03,0.423,619.3,9.79,3,7,7.02,60.6,12,1,1,High,0.5769
LNPDB_08612,Rosenblum2020,SM-102,DOPE,DSPE-PEG2000,NIH3T3,mRNA,41.31,13.6,2.35,42.74,93.7,0.246,-12.4,87.9,5.19,0.666,692.0,9.52,1,7,6.45,58.1,7,1,1,High,0.5803
LNPDB_08613,Patel2017,MC3,DPPC,DSPE-PEG2000,A549,siRNA,39.0,8.28,2.47,50.25,144.5,0.4,-9.6,77.6,6.07,0.445,624.3,8.82,3,6,5.69,42.9,5,1,1,High,0.5491
LNPDB_08614,BioNTech2021,cKK-E12,DPPC,C14-PEG2000,HeLa,saRNA,39.93,11.52,2.24,46.31,109.2,0.211,-0.3,69.4,6.09,0.621,574.9,7.4,1,2,8.41,54.3,12,0,0,Low,0.4832
LNPDB_08615,Miao2020,BAMEA-O16B,DSPE,C14-PEG2000,HeLa,mRNA,34.13,14.74,2.93,48.19,91.9,0.227,11.7,76.4,7.8,0.581,736.3,7.28,2,6,5.18,53.1,19,2,0,Low,0.2971
LNPDB_08616,Kulkarni2021,DLin-MC3-DMA,DSPC,DMG-PEG2000,A549,mRNA,31.02,11.02,2.42,55.55,80.1,0.244,-4.2,87.7,7.09,0.7,667.1,8.24,3,2,5.7,59.5,12,2,0,Low,0.3697
LNPDB_08617,Kulkarni2021,Lipid5,DOPE,DMG-PEG2000,Huh7,mRNA,44.36,8.81,2.01,44.82,141.1,0.178,0.2,77.3,4.26,0.514,665.9,8.64,1,7,8.03,61.1,8,0,0,Low,0.2938
LNPDB_08618,Jayaraman2012,C12-200,DSPC,DSPE-PEG2000,HeLa,mRNA,44.16,13.12,2.18,40.53,78.5,0.065,-7.1,72.0,9.3,0.907,673.0,5.34,1,6,6.44,33.4,16,1,1,Very High,0.7769
LNPDB_08619,Maier2013,A2-Iso5-2DC18,DSPC,DSPE-PEG2000,NIH3T3,saRNA,49.51,7.79,3.47,39.23,106.5,0.135,-15.4,78.1,5.62,0.429,438.6,7.81,2,2,5.37,45.4,11,0,0,Very Low,0.2286
LNPDB_08620,Sabnis2018,DOTAP,DSPC,DSPE-PEG2000,A549,pDNA,35.26,6.11,2.75,55.88,95.0,0.07,-1.6,71.2,11.4,0.45,736.4,7.25,3,4,7.7,27.5,15,0,1,High,0.6217
LNPDB_08621,Patel2017,L319,DSPE,DMG-PEG2000,MCF7,siRNA,44.16,12.44,1.16,42.25,115.5,0.224,-15.3,93.3,9.19,0.726,589.2,9.27,2,4,7.58,38.2,16,2,1,High,0.74
LNPDB_08622,Semple2010,A2-Iso5-2DC18,DOPC,C14-PEG2000,RAW264.7,mRNA,38.3,8.78,3.71,49.21,160.2,0.4,-3.0,80.1,5.72,0.685,645.8,9.24,1,3,7.21,74.6,7,0,0,Very Low,0.1711
LNPDB_08623,Billingsley2020,Lipid5,DSPE,DSPE-PEG2000,HUVEC,mRNA,47.14,9.05,2.85,40.96,123.6,0.172,-9.5,81.1,9.27,0.771,716.8,7.52,1,3,6.37,50.2,7,0,0,Very Low,0.193
LNPDB_08624,Dahlman2017,C12-200,DOPC,C14-PEG2000,Huh7,mRNA,46.13,8.12,3.01,42.74,96.2,0.101,-18.3,60.9,3.57,0.722,588.9,9.08,2,6,5.89,46.9,17,0,0,Low,0.4706
LNPDB_08625,Jayaraman2012,L319,DPPC,C14-PEG2000,NIH3T3,pDNA,41.27,8.58,3.24,46.91,165.3,0.372,1.1,50.0,4.99,0.405,639.0,7.58,1,7,6.28,77.8,14,0,1,High,0.6213
LNPDB_08626,Semple2010,L319,DOPE,C14-PEG2000,HUVEC,mRNA,37.96,14.21,3.28,44.54,160.6,0.268,8.6,71.8,4.58,0.52,678.7,10.02,0,3,8.11,55.4,12,0,0,Very Low,0.1003
LNPDB_08627,Maier2013,DOTAP,DPPC,DMG-PEG2000,HeLa,pDNA,45.77,14.99,1.76,37.48,140.8,0.253,-14.8,74.6,4.23,0.774,631.3,10.01,2,3,7.74,59.5,9,2,0,Very Low,0.1006
LNPDB_08628,Patel2017,Lipid9,DSPC,C14-PEG2000,HepG2,mRNA,43.88,15.38,1.64,39.09,108.8,0.148,-2.0,60.7,4.09,0.678,523.1,7.52,1,3,7.52,63.9,13,0,0,Low,0.4614
LNPDB_08629,Maier2013,MC3,DOPC,C14-PEG2000,HepG2,mRNA,35.89,13.27,4.42,46.42,79.3,0.218,-3.3,74.9,15.64,0.681,747.7,8.7,1,6,6.45,79.4,16,1,1,High,0.5908
LNPDB_08630,Semple2010,Lipid9,DOPC,DSPE-PEG2000,A549,mRNA,32.03,11.4,1.94,54.63,50.0,0.354,0.0,72.8,7.99,0.5,619.7,6.4,1,3,7.45,74.9,19,1,0,Very Low,0.0284
LNPDB_08631,Fenton2016,C12-200,DOPC,DSPE-PEG2000,HepG2,siRNA,38.27,5.7,2.8,53.23,106.5,0.155,-2.2,71.9,7.09,0.411,701.2,7.82,0,3,7.93,35.0,17,0,0,Very Low,0.0881
LNPDB_08632,Maier2013,ALC-0315,DOPC,DSPE-PEG2000,HeLa,siRNA,49.09,9.44,3.81,37.66,126.1,0.234,-8.7,68.4,7.28,0.648,519.6,9.55,1,7,5.12,63.9,8,0,0,Very Low,0.106
LNPDB_08633,BioNTech2021,BAMEA-O16B,DOPE,DSPE-PEG2000,RAW264.7,mRNA,46.88,16.47,2.15,34.51,67.0,0.287,-6.6,69.2,15.82,0.729,712.3,7.01,1,6,6.7,75.2,6,0,0,Very Low,0.2128
LNPDB_08634,Sabnis2018,OF-02,DSPC,DSPE-PEG2000,HeLa,mRNA,33.33,8.69,2.21,55.77,113.3,0.192,5.5,85.5,3.67,0.813,579.7,9.89,3,7,5.48,47.5,19,1,1,High,0.5353
LNPDB_08635,Semple2010,FTT5,DPPC,C14-PEG2000,HUVEC,mRNA,32.99,14.54,3.24,49.22,87.5,0.076,-6.5,85.8,2.97,0.55,621.1,7.67,0,4,6.74,58.8,16,2,0,Very Low,0.1541
LNPDB_08636,Miao2020,Lipid9,DOPC,DMG-PEG2000,MCF7,saRNA,47.65,10.17,2.67,39.52,116.5,0.105,12.3,94.2,6.71,0.436,595.7,10.14,0,5,7.05,65.7,17,1,1,High,0.6274
LNPDB_08637,Jayaraman2012,cKK-E12,DOPE,DMG-PEG2000,MCF7,saRNA,33.49,3.03,2.92,60.56,83.1,0.4,2.7,87.7,5.31,0.639,659.2,7.91,0,2,6.23,56.3,11,2,0,Very Low,0.0309
LNPDB_08638,BioNTech2021,BAMEA-O16B,DOPE,C14-PEG2000,RAW264.7,pDNA,43.06,11.92,2.44,42.59,80.4,0.153,-8.8,86.4,4.49,0.512,733.5,11.06,0,4,6.54,54.2,14,2,1,Very High,0.9332
LNPDB_08639,Billingsley2020,DOTAP,DOPC,DSPE-PEG2000,HeLa,mRNA,36.3,13.8,2.08,47.82,98.2,0.052,-4.8,88.7,4.46,0.658,686.9,8.9,2,3,7.13,75.6,8,2,1,Very High,0.7751
LNPDB_08640,Patel2017,ALC-0315,DPPC,C14-PEG2000,HepG2,mRNA,49.7,9.85,2.23,38.21,70.3,0.263,5.1,65.4,4.23,0.496,724.6,7.7,2,6,5.71,79.4,12,1,0,Low,0.3531
LNPDB_08641,BioNTech2021,DODAP,DOPE,DSPE-PEG2000,NIH3T3,siRNA,35.38,13.7,3.46,47.47,133.4,0.066,-16.2,76.1,4.19,0.424,701.8,6.23,1,7,5.99,84.4,10,2,1,High,0.5133
LNPDB_08642,Kauffman2015,C12-200,DOPE,DMG-PEG2000,HUVEC,mRNA,46.86,5.0,2.26,45.88,100.6,0.081,-1.8,50.0,6.76,0.855,722.9,6.92,3,2,7.14,30.1,12,2,1,High,0.5473
LNPDB_08643,Dahlman2017,FTT5,DOPE,C14-PEG2000,RAW264.7,siRNA,41.11,5.84,2.84,50.2,70.9,0.194,-10.1,84.7,8.36,0.706,760.9,8.0,2,4,7.49,48.3,15,1,1,High,0.6051
LNPDB_08644,Semple2010,cKK-E12,DPPC,DSPE-PEG2000,HeLa,mRNA,41.51,10.61,1.72,46.15,83.1,0.17,-2.4,57.5,3.75,0.522,584.0,8.59,2,3,6.23,82.8,10,1,1,Very High,0.84
LNPDB_08645,Kulkarni2021,MC3,DPPC,C14-PEG2000,Huh7,pDNA,28.18,11.43,4.13,56.26,119.4,0.107,1.6,95.1,4.44,0.427,757.3,5.63,2,5,5.31,38.0,6,2,0,Very Low,0.0744
LNPDB_08646,Moderna2021,BAMEA-O16B,DOPC,DSPE-PEG2000,RAW264.7,siRNA,26.78,14.07,2.76,56.39,91.4,0.169,-7.1,97.0,11.02,0.384,626.1,7.64,3,6,6.17,89.3,9,1,0,Very Low,0.2265
LNPDB_08647,Patel2017,SM-102,DSPE,DMG-PEG2000,RAW264.7,siRNA,38.68,11.92,2.77,46.63,123.7,0.26,-6.0,87.4,3.31,0.71,612.4,8.87,2,5,7.36,55.8,15,0,0,Low,0.4395
LNPDB_08648,Semple2010,DODAP,DSPC,DMG-PEG2000,HeLa,mRNA,41.48,6.42,3.24,48.86,74.2,0.05,-9.1,73.3,5.12,0.79,876.3,10.66,1,5,6.71,42.5,14,0,1,High,0.5407
LNPDB_08649,Miao2020,MC3,DPPC,DMG-PEG2000,RAW264.7,siRNA,33.25,10.64,2.12,54.0,92.0,0.249,-1.6,86.8,4.48,0.511,604.3,8.22,2,7,7.29,74.4,7,0,0,Low,0.4285
