record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cargo_type,cell_line,IL_mol_pct,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,MW_gmol,LogP,HBD,HBA,RotBonds,TPSA,Frac_sp3C,N_rings,N_arom_rings,pKa_head,size_nm,PDI,zeta_mV,encap_eff_pct,transfection_prob,efficacy_class,efficacy_binary
LNP_08936,Miao2020,Lipid5,DOPE,PEG2000-DSG,mRNA,Huh7,22.82,53.62,22.57,1.0,782.2,9.784,2.0,6.0,14.0,62.25,0.5259,0.0,1.0,7.22,60.5,0.128,-23.7,62.1,0.8514,High,1
LNP_08937,Semple2010,FTT5,DSPC,PEG2000-DSPE,mRNA,A549,20.14,59.11,19.79,0.97,674.9,7.665,0.0,7.0,16.0,44.99,0.4132,0.0,2.0,6.57,89.8,0.0882,-28.3,80.8,0.1867,Low,0
LNP_08938,Hassett2019,IM-23,DPPC,PEG2000-DSPE,pDNA,Huh7,28.44,52.11,16.43,3.02,637.4,5.649,1.0,3.0,19.0,11.6,0.6419,2.0,2.0,5.78,141.0,0.1447,-21.9,87.6,0.9527,High,1
LNP_08939,Miao2020,Lipid5,DOPE,PEG1000-DMG,pDNA,A549,28.92,55.3,14.35,1.44,582.2,8.573,4.0,6.0,14.0,90.63,0.6492,0.0,2.0,6.89,152.9,0.2402,17.9,94.0,0.5856,Medium,1
LNP_08940,Akinc2008,BAMEA-O16B,DSPC,PEG2000-DSG,siRNA,Huh7,42.79,33.82,19.93,3.46,366.3,8.198,1.0,6.0,20.0,90.43,0.6102,3.0,2.0,7.58,144.4,0.1621,-11.6,84.9,0.05,Low,0
LNP_08941,Fenton2016,DODAP,DSPE,PEG2000-DMG,mRNA,HeLa,16.87,57.72,22.44,2.98,582.4,9.769,4.0,6.0,7.0,30.42,0.5916,1.0,1.0,5.73,151.1,0.1705,1.7,95.0,0.3868,Medium,0
LNP_08942,Hajj2019,Lipid5,DSPE,PEG2000-DSPE,mRNA,PC3,21.83,60.87,15.92,1.39,815.2,6.436,4.0,7.0,18.0,82.14,0.4294,0.0,2.0,6.74,113.6,0.0761,4.1,86.0,0.3464,Medium,0
LNP_08943,Billingsley2020,C12-200,DSPE,PEG2000-DSG,saRNA,A549,23.85,49.0,26.32,0.84,749.4,9.797,0.0,8.0,5.0,55.59,0.7214,1.0,2.0,5.38,131.0,0.1552,-9.7,75.0,0.5757,Medium,1
LNP_08944,Semple2010,L319,DSPC,PEG2000-DSG,pDNA,Huh7,13.45,61.43,23.28,1.85,757.1,7.764,3.0,7.0,13.0,21.47,0.55,2.0,1.0,5.83,102.4,0.1138,-6.6,89.1,0.7214,High,1
LNP_08945,Fenton2016,DLin-MC3-DMA,DOPE,PEG2000-DMG,mRNA,Huh7,35.42,38.96,24.5,1.12,874.5,9.722,0.0,7.0,21.0,44.35,0.4537,0.0,1.0,5.06,217.6,0.1877,-22.1,80.8,0.5404,Medium,1
LNP_08946,Kulkarni2019,FTT5,DPPC,PEG2000-DSPE,pDNA,HEK293,53.14,24.78,20.63,1.45,733.3,10.467,1.0,7.0,21.0,63.51,0.6624,2.0,1.0,7.31,181.1,0.1293,-9.7,88.7,0.5666,Medium,1
LNP_08947,Sabnis2018,OF-02,DOPC,PEG2000-DSPE,pDNA,Jurkat,26.99,47.65,23.56,1.8,618.3,10.028,0.0,9.0,22.0,35.88,0.5943,0.0,2.0,6.38,71.5,0.1089,-3.8,98.5,0.4927,Medium,0
LNP_08948,Patel2017,OF-02,DSPC,PEG2000-DMG,pDNA,PC3,45.42,32.21,19.5,2.87,733.7,8.252,0.0,9.0,13.0,58.3,0.5018,0.0,1.0,6.29,169.6,0.0888,-12.8,73.7,0.3564,Medium,0
LNP_08949,Semple2010,IM-23,DOPE,PEG2000-DMG,saRNA,Huh7,37.41,45.24,13.6,3.75,582.8,9.169,0.0,6.0,21.0,54.06,0.6718,0.0,0.0,8.39,106.8,0.1134,-2.6,90.0,0.1501,Low,0
LNP_08950,Miao2020,Lipid5,DPPC,PEG2000-DSG,saRNA,RAW264.7,26.5,45.98,24.5,3.03,706.5,8.718,4.0,8.0,19.0,72.3,0.5383,3.0,1.0,6.54,201.7,0.1467,23.0,88.9,0.1755,Low,0
LNP_08951,Akinc2008,DLin-MC3-DMA,DSPC,PEG2000-DSG,mRNA,A549,37.73,40.89,20.14,1.24,534.2,10.682,4.0,4.0,21.0,54.09,0.5457,2.0,0.0,6.42,66.1,0.1491,0.2,84.4,0.4496,Medium,0
LNP_08952,Maier2013,DLin-MC3-DMA,DSPC,PEG2000-DMG,mRNA,Huh7,43.13,35.73,19.81,1.34,767.7,8.2,3.0,3.0,16.0,75.71,0.5337,1.0,1.0,5.08,138.3,0.0876,-20.1,86.6,0.5591,Medium,1
LNP_08953,Kulkarni2019,IM-23,DOPE,PEG2000-DMG,siRNA,HEK293,6.87,67.58,24.32,1.23,785.2,9.095,0.0,7.0,17.0,74.83,0.6167,1.0,1.0,6.23,141.9,0.0521,-7.9,72.5,0.287,Low,0
LNP_08954,Dahlman2017,BAMEA-O16B,DSPC,PEG2000-DSG,pDNA,RAW264.7,44.4,30.06,23.19,2.35,509.1,8.542,4.0,2.0,21.0,61.86,0.295,3.0,1.0,6.59,72.0,0.1119,-4.5,86.5,0.1754,Low,0
LNP_08955,Jayaraman2012,IM-23,DOPE,PEG2000-DSG,pDNA,HeLa,27.89,52.31,17.72,2.08,489.5,5.294,3.0,7.0,12.0,32.24,0.6986,2.0,2.0,5.98,45.3,0.119,-25.4,86.0,0.645,Medium,1
LNP_08956,Semple2010,DODMA,DSPE,PEG1000-DMG,pDNA,Jurkat,41.52,36.45,20.87,1.16,696.5,10.76,4.0,2.0,20.0,63.57,0.528,0.0,1.0,6.87,69.9,0.1087,-16.7,76.6,0.0982,Low,0
LNP_08957,Hajj2019,DODAP,DSPC,PEG2000-DSG,ASO,PC3,47.81,37.41,13.78,0.99,789.9,10.879,2.0,7.0,7.0,51.07,0.7251,3.0,1.0,7.64,67.1,0.2032,-11.4,94.4,0.4386,Medium,0
LNP_08958,Maier2013,DLin-MC3-DMA,DSPE,PEG2000-DSG,siRNA,PC3,25.95,51.62,21.22,1.22,467.3,4.588,3.0,5.0,17.0,56.01,0.3731,1.0,0.0,5.57,64.6,0.1848,34.0,66.6,0.7068,High,1
LNP_08959,Jayaraman2012,DODAP,DSPC,PEG1000-DMG,mRNA,HeLa,16.12,60.16,22.49,1.24,447.9,6.204,4.0,6.0,20.0,49.75,0.4524,3.0,2.0,6.15,38.1,0.1859,-6.0,68.9,0.063,Low,0
LNP_08960,Semple2010,A18-Iso5-2DC18,DOPC,PEG2000-DMG,ASO,Huh7,13.73,55.76,27.47,3.04,805.8,7.466,4.0,7.0,21.0,78.0,0.4727,0.0,1.0,5.8,38.2,0.2684,-4.4,77.5,0.4224,Medium,0
LNP_08961,Hassett2019,DODMA,DOPC,PEG2000-DSPE,siRNA,Huh7,20.76,51.64,22.04,5.56,536.0,7.151,1.0,6.0,5.0,57.98,0.5679,1.0,0.0,6.36,141.1,0.1387,-17.2,63.1,0.4552,Medium,0
LNP_08962,Patel2017,ALC-0315,DOPE,PEG2000-DSG,siRNA,Jurkat,11.71,58.22,27.69,2.38,686.5,9.392,1.0,5.0,5.0,72.5,0.3988,2.0,2.0,5.26,97.2,0.1082,3.3,87.6,0.5176,Medium,1
LNP_08963,Hassett2019,SM-102,DOPC,PEG2000-DSPE,siRNA,Jurkat,24.99,47.35,25.54,2.12,789.5,6.768,4.0,6.0,6.0,82.69,0.4572,1.0,0.0,6.57,47.3,0.157,-11.7,95.5,0.7239,High,1
LNP_08964,Lokugamage2019,DODMA,DPPC,PEG2000-DSPE,mRNA,RAW264.7,18.06,54.64,23.72,3.58,856.7,7.043,0.0,9.0,15.0,55.21,0.6085,1.0,0.0,6.29,238.0,0.2523,22.0,95.2,0.4714,Medium,0
LNP_08965,Fenton2016,Lipid5,DPPC,PEG2000-DSPE,mRNA,A549,40.57,43.87,13.99,1.57,773.8,10.87,1.0,6.0,20.0,68.58,0.6311,0.0,0.0,6.49,156.4,0.1377,-30.0,74.0,0.6237,Medium,1
LNP_08966,Patel2017,A18-Iso5-2DC18,DSPC,PEG1000-DMG,mRNA,Huh7,25.54,59.76,12.79,1.91,578.8,6.994,3.0,7.0,9.0,43.17,0.6565,1.0,0.0,7.61,74.8,0.1697,-10.6,63.0,0.2545,Low,0
LNP_08967,Dahlman2017,DLin-MC3-DMA,DSPE,PEG2000-DSG,mRNA,Jurkat,36.24,39.76,22.91,1.1,480.3,8.576,1.0,2.0,23.0,73.12,0.3096,1.0,1.0,5.99,199.4,0.0714,-5.6,86.8,0.813,High,1
LNP_08968,Kauffman2015,C12-200,DSPE,PEG2000-DSG,ASO,HeLa,29.56,46.47,21.36,2.61,608.0,11.295,2.0,3.0,7.0,57.92,0.5387,2.0,1.0,7.4,73.0,0.1164,-14.1,91.8,0.4306,Medium,0
LNP_08969,Billingsley2020,DOTAP,DOPE,PEG2000-DSPE,siRNA,PC3,34.34,50.0,12.55,3.11,689.6,7.182,4.0,6.0,16.0,34.11,0.4913,0.0,1.0,6.01,81.5,0.2068,5.4,74.8,0.1337,Low,0
LNP_08970,Hajj2019,DODAP,DOPC,PEG2000-DSPE,pDNA,HEK293,19.17,63.9,13.43,3.5,683.2,9.716,3.0,6.0,15.0,19.98,0.5787,2.0,2.0,6.91,102.0,0.114,24.1,72.8,0.0796,Low,0
LNP_08971,Maier2013,DODAP,DOPE,PEG2000-DSG,mRNA,Jurkat,15.17,56.27,26.46,2.11,696.5,5.649,0.0,4.0,16.0,55.09,0.5526,3.0,0.0,5.68,130.4,0.1804,15.1,66.6,0.1073,Low,0
LNP_08972,Maier2013,A18-Iso5-2DC18,DOPE,PEG2000-DSPE,siRNA,RAW264.7,35.49,38.88,24.61,1.02,410.1,10.497,4.0,6.0,22.0,75.55,0.6181,1.0,0.0,7.49,41.2,0.087,-5.3,75.9,0.7213,High,1
LNP_08973,Akinc2008,DOTAP,DSPC,PEG1000-DMG,ASO,PC3,7.95,61.13,26.79,4.12,679.6,9.048,4.0,8.0,14.0,63.7,0.6438,0.0,1.0,8.03,66.8,0.1556,15.6,91.3,0.7043,High,1
LNP_08974,Sabnis2018,FTT5,DSPE,PEG2000-DSPE,mRNA,Jurkat,43.81,39.8,13.02,3.38,649.4,6.553,3.0,6.0,17.0,30.07,0.4069,1.0,0.0,5.8,80.1,0.152,-12.3,90.7,0.0933,Low,0
LNP_08975,Hassett2019,ALC-0315,DOPE,PEG2000-DSG,mRNA,A549,32.71,50.02,15.9,1.37,578.2,6.108,1.0,4.0,18.0,76.91,0.7153,3.0,0.0,6.77,75.4,0.2842,-7.8,91.2,0.2882,Low,0
LNP_08976,Dahlman2017,BAMEA-O16B,DPPC,PEG1000-DMG,saRNA,Huh7,28.16,53.97,16.73,1.15,800.5,7.371,3.0,4.0,20.0,78.85,0.5363,3.0,2.0,6.93,156.9,0.1641,5.9,76.7,0.6723,High,1
LNP_08977,Patel2017,IM-23,DSPE,PEG2000-DSG,pDNA,HeLa,53.54,31.54,13.25,1.67,757.2,4.381,4.0,3.0,8.0,75.17,0.4983,0.0,0.0,5.94,118.6,0.067,14.2,68.1,0.533,Medium,1
LNP_08978,Kauffman2015,DLin-MC3-DMA,DOPE,PEG2000-DMG,siRNA,A549,23.21,45.33,28.45,3.02,522.1,7.693,1.0,3.0,17.0,76.18,0.3037,3.0,0.0,5.78,123.8,0.186,-19.3,94.3,0.5187,Medium,1
LNP_08979,Miao2020,DOTAP,DOPC,PEG2000-DSPE,pDNA,MCF7,19.97,63.16,15.38,1.49,648.5,9.854,3.0,7.0,23.0,32.6,0.502,0.0,1.0,6.09,73.6,0.2194,-7.5,90.2,0.0375,Low,0
LNP_08980,Semple2010,FTT5,DOPE,PEG2000-DSPE,mRNA,Huh7,22.97,57.67,16.78,2.57,519.0,6.86,3.0,6.0,12.0,54.03,0.4523,1.0,1.0,5.95,101.9,0.169,-4.7,73.8,0.179,Low,0
LNP_08981,Akinc2008,DODAP,DSPE,PEG2000-DSPE,ASO,MCF7,19.68,59.89,17.59,2.84,769.9,10.088,0.0,3.0,20.0,81.31,0.6163,2.0,1.0,6.71,54.6,0.0774,-21.8,69.5,0.1794,Low,0
LNP_08982,Kauffman2015,FTT5,DOPE,PEG2000-DSG,pDNA,HeLa,32.21,44.53,22.28,0.98,689.0,8.837,2.0,5.0,10.0,58.94,0.4855,0.0,0.0,5.73,161.0,0.2395,-8.5,94.0,0.7657,High,1
LNP_08983,Patel2017,BAMEA-O16B,DPPC,PEG2000-DSG,mRNA,HEK293,7.61,61.32,30.26,0.81,733.3,9.149,1.0,5.0,10.0,43.17,0.3914,1.0,1.0,8.36,112.9,0.0725,-1.6,87.1,0.1801,Low,0
LNP_08984,Fenton2016,C12-200,DSPE,PEG1000-DMG,pDNA,Huh7,30.39,39.05,29.34,1.22,879.0,10.213,3.0,3.0,7.0,64.27,0.4579,2.0,2.0,6.02,95.9,0.122,-13.3,86.4,0.3394,Medium,0
LNP_08985,Sabnis2018,IM-23,DOPC,PEG2000-DMG,mRNA,RAW264.7,41.2,50.65,6.59,1.57,606.0,10.248,0.0,7.0,20.0,61.58,0.4841,0.0,1.0,5.75,60.5,0.1678,-2.7,83.4,0.2336,Low,0
LNP_08986,Kauffman2015,cKK-E12,DOPE,PEG2000-DMG,pDNA,PC3,34.33,42.84,21.84,1.0,688.0,8.229,4.0,2.0,18.0,78.06,0.4458,1.0,0.0,7.24,180.5,0.099,-13.3,91.8,0.6784,High,1
LNP_08987,Billingsley2020,DODMA,DSPC,PEG2000-DSPE,siRNA,RAW264.7,53.71,33.12,12.35,0.82,499.6,8.391,1.0,5.0,19.0,59.21,0.6958,2.0,1.0,7.08,41.0,0.1481,-18.8,81.1,0.6949,High,1
LNP_08988,Kulkarni2019,L319,DSPC,PEG2000-DMG,mRNA,PC3,27.63,51.64,17.95,2.79,699.9,11.689,3.0,2.0,17.0,66.0,0.5233,2.0,2.0,6.06,198.6,0.1301,-11.8,75.7,0.1462,Low,0
LNP_08989,Billingsley2020,Lipid5,DSPE,PEG2000-DSPE,mRNA,PC3,25.76,54.91,16.41,2.93,782.6,13.369,1.0,6.0,19.0,55.17,0.3915,2.0,2.0,8.52,127.9,0.0903,-29.9,85.1,0.5953,Medium,1
LNP_08990,Semple2010,C12-200,DSPC,PEG1000-DMG,mRNA,HEK293,25.04,49.33,23.1,2.52,649.7,7.832,3.0,6.0,5.0,40.56,0.6404,1.0,0.0,6.19,155.9,0.1133,4.9,89.7,0.7345,High,1
LNP_08991,Kulkarni2019,SM-102,DSPC,PEG2000-DMG,pDNA,A549,22.17,59.09,14.94,3.8,482.8,8.244,4.0,8.0,19.0,62.13,0.5919,0.0,2.0,6.28,95.5,0.1025,-1.4,92.5,0.3653,Medium,0
LNP_08992,Maier2013,DODMA,DOPE,PEG1000-DMG,mRNA,Jurkat,23.94,46.85,27.37,1.83,776.6,4.39,4.0,9.0,16.0,83.08,0.5114,1.0,1.0,5.5,64.4,0.2708,-11.6,97.1,0.8014,High,1
LNP_08993,Maier2013,DLin-MC3-DMA,DSPC,PEG2000-DSPE,pDNA,RAW264.7,38.51,43.68,16.46,1.35,701.0,7.988,4.0,8.0,8.0,46.42,0.762,3.0,0.0,7.74,69.5,0.1839,31.8,62.2,0.732,High,1
LNP_08994,Patel2017,cKK-E12,DPPC,PEG1000-DMG,pDNA,RAW264.7,28.1,60.26,10.26,1.38,671.7,4.398,3.0,8.0,20.0,51.62,0.5866,1.0,2.0,6.55,96.1,0.1535,-34.4,67.2,0.0473,Low,0
LNP_08995,Dahlman2017,cKK-E12,DPPC,PEG2000-DSPE,mRNA,HEK293,11.56,57.98,28.26,2.19,574.1,7.402,4.0,3.0,24.0,15.73,0.666,0.0,2.0,7.01,159.3,0.1748,2.3,87.3,0.7422,High,1
LNP_08996,Hassett2019,Lipid5,DSPE,PEG1000-DMG,mRNA,Huh7,18.46,55.99,23.06,2.48,716.4,6.81,0.0,4.0,17.0,73.23,0.5193,3.0,0.0,5.72,68.6,0.1406,-23.0,77.6,0.3068,Low,0
LNP_08997,Sabnis2018,Lipid5,DPPC,PEG1000-DMG,pDNA,Jurkat,21.62,57.83,17.76,2.79,618.2,7.738,0.0,4.0,15.0,70.06,0.6836,0.0,1.0,7.14,76.4,0.2212,5.2,81.4,0.2711,Low,0
LNP_08998,Hajj2019,FTT5,DOPE,PEG2000-DMG,mRNA,RAW264.7,10.05,59.66,29.26,1.03,609.8,6.913,3.0,8.0,20.0,37.62,0.5577,1.0,1.0,6.22,69.5,0.182,-22.3,72.5,0.4741,Medium,0
LNP_08999,Hajj2019,L319,DOPC,PEG2000-DSPE,mRNA,HeLa,43.06,34.89,21.44,0.61,439.9,9.583,2.0,4.0,10.0,46.0,0.5956,1.0,2.0,4.93,214.6,0.1272,5.5,78.1,0.5543,Medium,1
LNP_09000,Fenton2016,DOTAP,DSPC,PEG2000-DSPE,siRNA,HeLa,10.73,61.69,23.91,3.66,873.6,11.331,4.0,3.0,18.0,28.42,0.3781,1.0,0.0,6.39,96.4,0.0823,-15.6,69.1,0.3739,Medium,0
LNP_09001,Jayaraman2012,ALC-0315,DOPC,PEG1000-DMG,mRNA,PC3,35.16,47.56,15.12,2.16,573.3,10.485,2.0,4.0,22.0,-9.69,0.4079,3.0,0.0,4.73,126.6,0.1168,7.5,93.7,0.4103,Medium,0
LNP_09002,Akinc2008,cKK-E12,DSPE,PEG2000-DSPE,mRNA,MCF7,29.05,50.02,20.15,0.77,657.3,9.201,0.0,8.0,18.0,34.03,0.7298,3.0,0.0,6.53,102.0,0.1566,3.9,63.4,0.6395,Medium,1
LNP_09003,Maier2013,Lipid5,DOPE,PEG2000-DMG,mRNA,PC3,11.07,65.13,20.84,2.96,669.4,9.677,4.0,6.0,12.0,92.13,0.3986,1.0,1.0,5.35,91.8,0.1446,8.4,99.4,0.0755,Low,0
LNP_09004,Dahlman2017,DODMA,DOPE,PEG1000-DMG,mRNA,MCF7,9.9,60.44,24.84,4.81,771.6,8.501,3.0,3.0,8.0,58.2,0.4485,1.0,1.0,5.97,78.9,0.1524,-2.5,85.8,0.82,High,1
LNP_09005,Dahlman2017,L319,DOPE,PEG2000-DMG,siRNA,MCF7,33.79,40.83,24.54,0.83,694.8,4.438,1.0,8.0,13.0,77.38,0.6875,0.0,0.0,6.06,114.6,0.1963,12.3,80.3,0.3867,Medium,0
LNP_09006,Hajj2019,L319,DOPC,PEG2000-DMG,mRNA,HEK293,40.47,43.66,14.54,1.33,852.9,11.243,2.0,2.0,10.0,66.74,0.574,3.0,1.0,5.12,98.1,0.1965,-19.1,55.9,0.714,High,1
LNP_09007,Miao2020,DODAP,DOPE,PEG2000-DMG,siRNA,Huh7,31.11,47.32,20.15,1.42,661.5,10.201,0.0,4.0,11.0,80.18,0.4221,0.0,0.0,6.11,61.3,0.1987,4.0,66.8,0.0959,Low,0
LNP_09008,Fenton2016,A18-Iso5-2DC18,DSPC,PEG2000-DMG,siRNA,MCF7,38.7,47.01,11.7,2.59,285.1,8.356,4.0,2.0,15.0,56.74,0.3894,0.0,2.0,7.14,69.5,0.2416,9.6,85.8,0.4951,Medium,0
LNP_09009,Kauffman2015,OF-02,DPPC,PEG2000-DSG,mRNA,PC3,49.64,37.36,11.32,1.68,887.1,8.749,3.0,2.0,21.0,39.82,0.5199,3.0,0.0,6.58,127.7,0.1101,-15.9,83.2,0.1347,Low,0
LNP_09010,Lokugamage2019,L319,DOPE,PEG2000-DSPE,saRNA,HeLa,30.21,47.0,21.0,1.78,815.4,3.621,2.0,8.0,20.0,69.34,0.4775,2.0,1.0,8.19,205.6,0.3824,-30.3,90.1,0.2636,Low,0
LNP_09011,Hassett2019,OF-02,DOPE,PEG1000-DMG,siRNA,A549,45.88,38.81,12.61,2.71,631.9,6.124,0.0,9.0,22.0,43.32,0.4651,0.0,2.0,6.59,160.3,0.1675,9.7,72.7,0.066,Low,0
LNP_09012,Akinc2008,Lipid5,DSPE,PEG2000-DSPE,mRNA,RAW264.7,22.44,50.37,25.59,1.6,581.8,6.304,1.0,4.0,8.0,43.37,0.4979,3.0,1.0,7.08,152.9,0.0657,6.4,69.1,0.3569,Medium,0
LNP_09013,Dahlman2017,DODMA,DPPC,PEG2000-DSG,saRNA,Jurkat,26.17,55.93,16.36,1.54,724.7,11.146,1.0,2.0,15.0,53.38,0.55,2.0,2.0,6.2,123.3,0.1029,0.6,74.0,0.0489,Low,0
LNP_09014,Hassett2019,IM-23,DOPE,PEG2000-DSG,mRNA,HEK293,41.79,42.78,13.38,2.05,916.1,7.872,1.0,2.0,21.0,70.45,0.3743,2.0,1.0,7.46,90.1,0.1169,-5.6,91.3,0.3759,Medium,0
LNP_09015,Semple2010,C12-200,DSPE,PEG2000-DMG,mRNA,Huh7,34.28,52.02,13.0,0.7,644.7,5.122,3.0,2.0,9.0,80.75,0.4951,1.0,2.0,5.6,107.8,0.1732,11.4,65.0,0.4669,Medium,0
LNP_09016,Sabnis2018,C12-200,DOPC,PEG2000-DMG,siRNA,RAW264.7,18.82,63.06,14.93,3.19,509.8,10.781,1.0,2.0,24.0,42.51,0.6095,0.0,2.0,4.41,112.4,0.1163,-1.8,80.4,0.2157,Low,0
LNP_09017,Billingsley2020,cKK-E12,DPPC,PEG2000-DSG,siRNA,MCF7,33.38,40.76,22.38,3.48,840.3,10.062,0.0,2.0,21.0,69.79,0.7265,1.0,2.0,6.47,212.7,0.1166,-11.4,83.6,0.2703,Low,0
LNP_09018,Billingsley2020,cKK-E12,DSPE,PEG2000-DMG,mRNA,HEK293,38.66,45.68,11.65,4.01,676.4,9.898,3.0,8.0,24.0,38.4,0.4311,1.0,0.0,7.03,107.5,0.1972,-2.8,85.8,0.2935,Low,0
LNP_09019,Jayaraman2012,DLin-MC3-DMA,DSPC,PEG2000-DMG,mRNA,A549,23.38,57.39,17.68,1.54,611.4,8.323,3.0,5.0,6.0,50.68,0.7037,3.0,1.0,4.26,91.8,0.1345,8.8,48.2,0.2683,Low,0
LNP_09020,Maier2013,ALC-0315,DSPC,PEG2000-DSPE,siRNA,PC3,34.92,51.93,11.68,1.47,649.3,6.255,4.0,8.0,11.0,64.0,0.3806,0.0,1.0,6.94,52.2,0.0776,-18.2,44.0,0.0875,Low,0
LNP_09021,Jayaraman2012,DOTAP,DSPC,PEG2000-DSG,siRNA,MCF7,26.01,58.6,13.03,2.35,463.9,8.401,4.0,5.0,7.0,117.1,0.723,2.0,2.0,6.11,83.8,0.1284,26.1,90.2,0.0907,Low,0
LNP_09022,Lokugamage2019,C12-200,DPPC,PEG2000-DSG,pDNA,Jurkat,44.72,31.51,21.81,1.96,639.2,10.61,0.0,3.0,19.0,47.85,0.7479,0.0,1.0,6.38,149.1,0.1168,-10.9,90.6,0.61,Medium,1
LNP_09023,Dahlman2017,DODAP,DSPE,PEG2000-DMG,pDNA,HeLa,30.3,38.66,29.81,1.23,688.2,4.27,1.0,3.0,24.0,75.18,0.4749,1.0,1.0,6.37,119.8,0.2995,-11.4,80.1,0.6123,Medium,1
LNP_09024,Akinc2008,OF-02,DPPC,PEG2000-DSG,siRNA,A549,35.36,37.25,25.01,2.38,746.9,8.767,0.0,7.0,12.0,50.97,0.6457,2.0,1.0,7.47,106.8,0.1349,33.5,93.8,0.2611,Low,0
LNP_09025,Kauffman2015,FTT5,DSPE,PEG2000-DSPE,mRNA,MCF7,41.96,38.83,18.22,0.98,670.0,6.365,1.0,8.0,7.0,25.44,0.6355,0.0,1.0,6.47,72.5,0.2946,18.0,79.3,0.9602,High,1
LNP_09026,Sabnis2018,BAMEA-O16B,DSPC,PEG2000-DMG,mRNA,RAW264.7,22.02,53.1,24.02,0.85,576.5,7.079,1.0,2.0,8.0,21.82,0.6092,0.0,0.0,8.5,230.1,0.15,2.4,86.4,0.3753,Medium,0
LNP_09027,Hassett2019,SM-102,DOPE,PEG2000-DMG,mRNA,Huh7,35.31,50.6,12.03,2.06,763.9,5.251,4.0,6.0,23.0,73.77,0.3871,3.0,0.0,5.52,62.7,0.3798,-2.5,83.3,0.0844,Low,0
LNP_09028,Sabnis2018,ALC-0315,DOPE,PEG2000-DSPE,siRNA,HeLa,42.13,38.91,17.99,0.97,496.2,10.373,3.0,2.0,14.0,40.24,0.3924,3.0,1.0,6.79,105.4,0.1515,-3.5,88.4,0.2279,Low,0
LNP_09029,Kulkarni2019,DOTAP,DSPE,PEG2000-DSPE,mRNA,A549,32.8,45.03,20.57,1.6,604.7,8.3,1.0,9.0,18.0,40.8,0.5306,2.0,2.0,6.89,166.8,0.1909,-23.6,77.0,0.8175,High,1
LNP_09030,Billingsley2020,C12-200,DOPE,PEG2000-DMG,pDNA,RAW264.7,40.52,43.47,14.14,1.86,584.5,10.134,0.0,2.0,7.0,13.33,0.4277,0.0,0.0,6.76,101.0,0.1068,1.7,67.3,0.5664,Medium,1
LNP_09031,Sabnis2018,ALC-0315,DPPC,PEG2000-DSG,pDNA,PC3,17.15,62.05,18.97,1.83,752.9,10.893,1.0,3.0,15.0,39.81,0.5876,3.0,2.0,5.24,136.6,0.1106,-27.9,88.2,0.2877,Low,0
LNP_09032,Sabnis2018,A18-Iso5-2DC18,DSPE,PEG1000-DMG,pDNA,A549,34.43,49.35,14.89,1.33,745.6,4.241,2.0,6.0,16.0,35.43,0.6031,3.0,2.0,6.97,69.8,0.159,-10.3,71.8,0.4612,Medium,0
LNP_09033,Miao2020,DLin-MC3-DMA,DSPC,PEG2000-DMG,siRNA,Jurkat,50.79,39.43,8.72,1.06,627.5,8.65,1.0,4.0,11.0,34.71,0.5426,0.0,2.0,6.79,121.1,0.2346,-1.9,95.8,0.1531,Low,0
LNP_09034,Hajj2019,OF-02,DSPC,PEG1000-DMG,pDNA,RAW264.7,50.96,32.18,13.91,2.96,765.1,6.723,1.0,7.0,5.0,59.79,0.3937,3.0,1.0,7.17,113.3,0.2024,-11.8,78.0,0.3512,Medium,0
LNP_09035,Hajj2019,A18-Iso5-2DC18,DOPC,PEG2000-DSG,siRNA,HeLa,23.51,53.86,19.82,2.82,521.3,5.635,1.0,2.0,22.0,41.71,0.5551,1.0,1.0,6.68,71.2,0.1461,-29.0,63.9,0.1031,Low,0
LNP_09036,Kulkarni2019,Lipid5,DSPE,PEG2000-DMG,mRNA,HeLa,37.58,46.18,13.95,2.29,676.4,11.373,4.0,5.0,24.0,31.65,0.5525,1.0,1.0,6.22,262.6,0.1261,6.1,73.2,0.4775,Medium,0
LNP_09037,Semple2010,A18-Iso5-2DC18,DSPE,PEG2000-DSPE,siRNA,MCF7,43.65,32.77,22.52,1.05,735.0,9.91,2.0,6.0,21.0,75.72,0.4716,0.0,0.0,6.68,55.0,0.1285,-27.0,87.2,0.5013,Medium,1
LNP_09038,Kauffman2015,A18-Iso5-2DC18,DSPE,PEG1000-DMG,pDNA,Jurkat,35.26,44.43,19.24,1.06,633.1,5.894,3.0,5.0,10.0,41.24,0.3578,1.0,1.0,6.99,105.2,0.0653,-19.7,68.8,0.9326,High,1
LNP_09039,Billingsley2020,DODMA,DOPE,PEG2000-DMG,ASO,MCF7,27.32,52.29,18.68,1.7,766.1,7.526,0.0,9.0,21.0,20.79,0.3851,0.0,0.0,6.92,176.1,0.0729,-7.6,56.3,0.7881,High,1
LNP_09040,Dahlman2017,SM-102,DOPC,PEG2000-DSPE,pDNA,Huh7,27.87,47.87,22.99,1.27,618.3,6.907,2.0,6.0,24.0,20.42,0.5531,1.0,2.0,5.28,96.6,0.1832,8.5,95.2,0.6878,High,1
